"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"FSI-threshold-check"
"07/25/2026 15:56:20:404 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","fsi-threshold","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"88","true","0.4","0.1","1.02","0.627","0.75","112","42.74245288987417","9.170570181713995","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","143","29.856481972577374","6.972400616508456","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","144","29.50732095327351","6.961261120645817","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","113","42.4689994442764","9.124423333543135","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","114","41.25164689243943","9.03418691845997","0.35268750000000004"
"87","true","0.4","0.1","1.02","0.627","0.75","145","29.642760985549344","6.962895384753754","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","146","29.69054883900201","7.083440652801667","0.35268750000000004"
"88","true","0.4","0.1","1.02","0.627","0.75","115","40.45677241290531","8.765046177692701","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","147","28.92958822118589","6.873621430193798","0.47025000000000006"
"88","true","0.4","0.1","1.02","0.627","0.75","116","40.701986726947794","8.79063891626341","0.299214369359444"
"87","true","0.4","0.1","1.02","0.627","0.75","148","28.84994326931025","6.8564883711125875","0.45834529736456975"
"88","true","0.4","0.1","1.02","0.627","0.75","117","40.00804700896359","8.769326011309786","0.4039055345822349"
"87","true","0.4","0.1","1.02","0.627","0.75","149","29.043595850368508","6.857241954201932","0.29309751224109737"
"88","true","0.4","0.1","1.02","0.627","0.75","118","39.83557146828496","8.70080842783004","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","150","29.244337281469484","6.830288788910689","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","119","39.42451039242762","8.60678868743432","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","151","29.398970317018744","6.8303354977410775","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","120","39.40384678100281","8.645462531449766","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","152","29.200299052717742","6.787106009036283","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","121","39.188796366151806","8.550139319461216","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","153","29.036555306276536","6.728744221212004","0.35238638680608225"
"88","true","0.4","0.1","1.02","0.627","0.75","122","39.030505099844","8.569664263170978","0.23512500000000003"
"87","true","0.4","0.1","1.02","0.627","0.75","154","29.012297388615217","6.6878739608713635","0.28571286217362063"
"88","true","0.4","0.1","1.02","0.627","0.75","123","38.604514533481","8.519052211975247","0.23968245650773345"
"87","true","0.4","0.1","1.02","0.627","0.75","155","29.46119415546962","6.6995758648461665","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","124","38.46057723158898","8.558540968235873","0.29573495980281217"
"87","true","0.4","0.1","1.02","0.627","0.75","156","29.33232881112281","6.685759896139744","0.23512500000000003"
"88","true","0.4","0.1","1.02","0.627","0.75","125","38.5051659922598","8.524422038634336","0.2974060623743353"
"88","true","0.4","0.1","1.02","0.627","0.75","126","38.514410151789875","8.515975975074264","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","0","0","0","1"
"88","true","0.4","0.1","1.02","0.627","0.75","127","38.52692298394604","8.527265897248274","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","1","0","0","0.9431636670000734"
"88","true","0.4","0.1","1.02","0.627","0.75","128","36.66600259704058","8.254066369783542","0.327389995057382"
"89","true","0.4","0.1","1.02","0.627","0.75","2","0","0","0.8019276081709301"
"88","true","0.4","0.1","1.02","0.627","0.75","129","36.83757763785842","8.28193408045635","0.27334915107323876"
"89","true","0.4","0.1","1.02","0.627","0.75","3","0","0","0.6791418037717952"
"88","true","0.4","0.1","1.02","0.627","0.75","130","36.635260327594004","8.23879266555124","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","4","0","0","0.6791418037717952"
"89","true","0.4","0.1","1.02","0.627","0.75","5","0","0","0.8471530857062815"
"88","true","0.4","0.1","1.02","0.627","0.75","131","36.557247700518204","8.339812246175434","0.3378865769934326"
"89","true","0.4","0.1","1.02","0.627","0.75","6","0","0","0.6831290192962028"
"89","true","0.4","0.1","1.02","0.627","0.75","7","0","0","0.8173304209183987"
"88","true","0.4","0.1","1.02","0.627","0.75","132","37.03977961544137","8.365050706948134","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","8","0","0","0.7872206721492696"
"88","true","0.4","0.1","1.02","0.627","0.75","133","36.869469675792324","8.370400725771606","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","9","0","0","0.6012394046616025"
"88","true","0.4","0.1","1.02","0.627","0.75","134","37.06636901141099","8.438234427830892","0.2915140168817187"
"89","true","0.4","0.1","1.02","0.627","0.75","10","0","0","0.6443458893914273"
"89","true","0.4","0.1","1.02","0.627","0.75","11","0","0","0.6443458893914273"
"88","true","0.4","0.1","1.02","0.627","0.75","135","36.67359943576379","8.340780090714354","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","12","22.682918341762306","28.543328846155685","0.5"
"88","true","0.4","0.1","1.02","0.627","0.75","136","36.26323549322861","8.244428731838198","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","13","24.950699623222565","28.19244067271463","0.6100442422363205"
"89","true","0.4","0.1","1.02","0.627","0.75","14","16.052090915569607","18.461444993849042","0.6213126277768238"
"88","true","0.4","0.1","1.02","0.627","0.75","137","35.96633499993263","8.23038561439074","0.28290002584073143"
"89","true","0.4","0.1","1.02","0.627","0.75","15","16.339113258421246","17.61225779900638","0.7566165994956537"
"88","true","0.4","0.1","1.02","0.627","0.75","138","35.69435798434571","8.142947238746975","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","16","18.5069216567065","18.55813099583529","0.6948243655386609"
"88","true","0.4","0.1","1.02","0.627","0.75","139","35.744799154953476","8.16650386388985","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","17","17.50209435068952","14.308100761336934","0.6349226148650504"
"89","true","0.4","0.1","1.02","0.627","0.75","18","15.718809876368127","12.230105873417806","0.37059752409250313"
"88","true","0.4","0.1","1.02","0.627","0.75","140","35.76196436983166","8.166034994648633","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","19","13.413234214676141","9.938939076163821","0.37059752409250313"
"88","true","0.4","0.1","1.02","0.627","0.75","141","35.41449627202304","8.083783851283702","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","20","13.53542458604229","10.060397841554382","0.3191430001772883"
"88","true","0.4","0.1","1.02","0.627","0.75","142","34.84756048192192","7.954916872168435","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","21","15.414997306526683","10.18690927604775","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","143","34.9348630076345","7.944845157862367","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","22","15.287222829359665","9.695828894503903","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","144","35.018656955183786","7.957936512257997","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","23","15.914961549665541","9.71982035226614","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","145","35.192667073326355","7.988031127295565","0.3223805987501974"
"89","true","0.4","0.1","1.02","0.627","0.75","24","16.19747615364202","9.782637313885123","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","146","35.35691714783319","7.983968159860453","0.38153823364116424"
"88","true","0.4","0.1","1.02","0.627","0.75","147","35.00469139994671","7.873578694768227","0.3576380469945907"
"89","true","0.4","0.1","1.02","0.627","0.75","25","16.406325472355164","9.884854943456205","0.3135"
"89","true","0.4","0.1","1.02","0.627","0.75","26","15.798025875090623","9.32259036249829","0.33268032884754645"
"88","true","0.4","0.1","1.02","0.627","0.75","148","35.1724967248614","7.8737780422628","0.3069212504596751"
"89","true","0.4","0.1","1.02","0.627","0.75","27","15.546152737173895","9.201108153759266","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","149","34.522963718847414","7.590064628430772","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","28","15.624154632281481","9.319281545272391","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","150","34.688757933790754","7.597747862051817","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","29","14.517321482563627","8.35444415130329","0.34338375271749044"
"88","true","0.4","0.1","1.02","0.627","0.75","151","34.42112584611346","7.654702876176191","0.2507003328722908"
"89","true","0.4","0.1","1.02","0.627","0.75","30","14.406848541254373","8.369541479535972","0.4208369861079421"
"88","true","0.4","0.1","1.02","0.627","0.75","152","34.54692249661654","7.6534589726764555","0.36826283287229084"
"89","true","0.4","0.1","1.02","0.627","0.75","31","14.524764676640062","8.087043404603063","0.41438004619310653"
"88","true","0.4","0.1","1.02","0.627","0.75","153","32.81210059894861","7.265031437130991","0.3999189388961709"
"89","true","0.4","0.1","1.02","0.627","0.75","32","14.99596171756273","8.167476546600065","0.3324321732061379"
"88","true","0.4","0.1","1.02","0.627","0.75","154","32.775451555329184","7.316784645341933","0.35587838536797234"
"89","true","0.4","0.1","1.02","0.627","0.75","33","15.114166527191465","8.15651555306118","0.3135"
"88","true","0.4","0.1","1.02","0.627","0.75","155","33.18797119974602","7.338654113287348","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","34","15.279265738225986","7.952172663423041","0.3485384378611162"
"88","true","0.4","0.1","1.02","0.627","0.75","156","32.566805517971254","7.193948474141205","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","35","15.014915226517477","8.006198053322196","0.3135"
"89","true","0.4","0.1","1.02","0.627","0.75","36","16.895416649663183","8.031779248132423","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","0","0","0","1"
"89","true","0.4","0.1","1.02","0.627","0.75","37","16.863607196868994","8.261512749908158","0.47025"
"90","true","0.4","0.1","1.02","0.627","0.75","1","0","0","0.8464796263998129"
"89","true","0.4","0.1","1.02","0.627","0.75","38","17.016270459610244","8.153041053697736","0.47025"
"90","true","0.4","0.1","1.02","0.627","0.75","2","0","0","0.7274123167941661"
"89","true","0.4","0.1","1.02","0.627","0.75","39","17.197126593891127","8.222996503119683","0.36563622980449795"
"90","true","0.4","0.1","1.02","0.627","0.75","3","0","0","0.7274123167941661"
"89","true","0.4","0.1","1.02","0.627","0.75","40","15.824387486661992","7.789709214607145","0.5223862298044979"
"90","true","0.4","0.1","1.02","0.627","0.75","4","0","0","0.7274123167941661"
"89","true","0.4","0.1","1.02","0.627","0.75","41","16.333389242336","7.792621802327785","0.35426266427252745"
"90","true","0.4","0.1","1.02","0.627","0.75","5","0","0","0.8031617255083593"
"90","true","0.4","0.1","1.02","0.627","0.75","6","0","0","0.8013167502140733"
"89","true","0.4","0.1","1.02","0.627","0.75","42","16.33612307098477","7.828156249577611","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","7","0","0","0.8013167502140733"
"89","true","0.4","0.1","1.02","0.627","0.75","43","16.335942705817054","7.838751242730271","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","8","0","0","0.669785454975446"
"90","true","0.4","0.1","1.02","0.627","0.75","9","0","0","0.5"
"89","true","0.4","0.1","1.02","0.627","0.75","44","16.712042208806245","7.893272003745021","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","10","0","0","0.6905028927830722"
"89","true","0.4","0.1","1.02","0.627","0.75","45","16.530253485976388","7.894039310320439","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","11","0","0","0.6905028927830722"
"89","true","0.4","0.1","1.02","0.627","0.75","46","17.01354941278255","7.920258324098138","0.3135"
"2","true","0.2","0.1","1.02","0.627","0.75","119","60.28105128815918","23.876751320503296","0.23512500000000003"
"90","true","0.4","0.1","1.02","0.627","0.75","12","41.733074518239064","29.661756510429832","0.5863204059420533"
"89","true","0.4","0.1","1.02","0.627","0.75","47","17.441424928037918","8.23638544796737","0.4185712842736057"
"90","true","0.4","0.1","1.02","0.627","0.75","13","49.006964049496915","30.329381578755545","0.6094332387455842"
"89","true","0.4","0.1","1.02","0.627","0.75","48","17.408013248137532","8.027783039333457","0.4185712842736057"
"90","true","0.4","0.1","1.02","0.627","0.75","14","47.978528890932665","31.728583204194653","0.6094332387455842"
"89","true","0.4","0.1","1.02","0.627","0.75","49","17.376998221797837","7.837184146924872","0.4364346789574706"
"90","true","0.4","0.1","1.02","0.627","0.75","15","50.83650003075415","33.145175465191656","0.6094332387455842"
"89","true","0.4","0.1","1.02","0.627","0.75","50","17.95479410246469","7.813931872837113","0.4103614722666255"
"90","true","0.4","0.1","1.02","0.627","0.75","16","47.69668204052655","29.635254941512258","0.613081635392435"
"89","true","0.4","0.1","1.02","0.627","0.75","51","18.71194163464457","7.834122475452876","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","17","42.64648662495433","27.171115976928537","0.7218335777455431"
"89","true","0.4","0.1","1.02","0.627","0.75","52","18.011443933207893","7.5709229654766546","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","18","46.88789528797329","26.928568566313597","0.4860932855636243"
"89","true","0.4","0.1","1.02","0.627","0.75","53","18.245164191410478","7.533566040770942","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","19","57.941712392519996","27.418519850864975","0.33998450856414547"
"89","true","0.4","0.1","1.02","0.627","0.75","54","18.613425065871727","7.580213850955872","0.4568960749812374"
"90","true","0.4","0.1","1.02","0.627","0.75","20","58.1784088725303","27.069678858376303","0.33998450856414547"
"89","true","0.4","0.1","1.02","0.627","0.75","55","18.517268272293645","7.637586443105766","0.37284717716457527"
"90","true","0.4","0.1","1.02","0.627","0.75","21","58.2857335602107","26.329273933107594","0.3191543866351352"
"90","true","0.4","0.1","1.02","0.627","0.75","22","58.555487875611085","26.260501149157214","0.3135"
"89","true","0.4","0.1","1.02","0.627","0.75","56","19.572105802499486","7.688867070813094","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","23","59.68979983933409","26.23139278330738","0.32946839884123996"
"89","true","0.4","0.1","1.02","0.627","0.75","57","19.618940367881567","7.885755550627312","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","24","56.720983989922836","25.193144655560534","0.3135"
"89","true","0.4","0.1","1.02","0.627","0.75","58","19.75728299932438","7.928865762815763","0.3135"
"2","true","0.2","0.1","1.02","0.627","0.75","120","60.04862691925608","23.869505137002964","0.23512500000000003"
"89","true","0.4","0.1","1.02","0.627","0.75","59","19.718576914212345","7.937896529727342","0.3135"
"90","true","0.4","0.1","1.02","0.627","0.75","25","52.72533325657007","24.033794404210678","0.3135"
