"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E2-intervention-returns-panic"
"07/25/2026 15:55:12:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"726","false","0.1","1.05","0.627","0.75","142","57.41793967937449","21.907415034971454","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","13","66.03830450108107","27.4101651770284","0.5944341410303491"
"726","false","0.1","1.05","0.627","0.75","143","57.20446458659926","22.268943191177918","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","14","67.82610292530035","27.753892273648734","0.5438953882247383"
"726","false","0.1","1.05","0.627","0.75","144","57.53775803614146","22.269605616271562","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","15","60.82693827448492","25.54559570663069","0.5438953882247383"
"726","false","0.1","1.05","0.627","0.75","145","57.51292966499761","22.341075392782273","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","16","60.835449576855","30.90666873581631","0.5"
"726","false","0.1","1.05","0.627","0.75","146","57.53192466349756","22.330863180094422","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","147","57.76188019677614","22.47377519190972","0.4560468174521624"
"727","false","0.1","1.05","0.627","0.75","17","62.53385711508662","30.583051141105","0.5"
"726","false","0.1","1.05","0.627","0.75","148","57.86243156789522","22.296197309456495","0.26921128046762355"
"727","false","0.1","1.05","0.627","0.75","18","62.392246812109335","31.521358358787076","0.3177822921556201"
"726","false","0.1","1.05","0.627","0.75","149","57.26944150234808","22.229766647600716","0.26921128046762355"
"727","false","0.1","1.05","0.627","0.75","19","59.31481466088688","29.234647391323858","0.4745322921556201"
"726","false","0.1","1.05","0.627","0.75","150","56.79034073788805","22.192298968353242","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","20","139.65471340758705","33.78414988379406","0.3135"
"727","false","0.1","1.05","0.627","0.75","21","132.41434177621426","33.06276729231892","0.3135"
"726","false","0.1","1.05","0.627","0.75","151","56.93924559240953","22.28163875203517","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","22","134.03394773400493","34.481587795956905","0.3135"
"726","false","0.1","1.05","0.627","0.75","152","56.89618235001016","22.343941425365564","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","23","128.33859285748113","35.378077350707095","0.3135"
"726","false","0.1","1.05","0.627","0.75","153","56.71119205949123","22.391578763336224","0.3397033927894294"
"727","false","0.1","1.05","0.627","0.75","24","121.19656347673401","32.92711881487685","0.3135"
"726","false","0.1","1.05","0.627","0.75","154","58.81394466547836","22.967723855212114","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","25","140.22390722187373","33.815712345080655","0.3135"
"726","false","0.1","1.05","0.627","0.75","155","57.80588711791551","22.558367258955528","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","26","117.96300940928958","28.301688131134593","0.3135"
"726","false","0.1","1.05","0.627","0.75","156","57.97345333492863","22.699171647474913","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","27","115.46734801057781","29.380024566343693","0.3135"
"727","false","0.1","1.05","0.627","0.75","28","105.95970393792265","27.37524779037109","0.3135"
"728","false","0.1","1.05","0.627","0.75","0","0","0","1"
"727","false","0.1","1.05","0.627","0.75","29","105.10032143366162","27.789503842096828","0.47025"
"728","false","0.1","1.05","0.627","0.75","1","0","0","0.9804456017326293"
"727","false","0.1","1.05","0.627","0.75","30","118.146208845415","28.23779414298706","0.3135"
"728","false","0.1","1.05","0.627","0.75","2","0","0","0.9682679430455556"
"727","false","0.1","1.05","0.627","0.75","31","109.20015742044335","25.846745772313007","0.3135"
"728","false","0.1","1.05","0.627","0.75","3","0","0","0.8987000631531403"
"727","false","0.1","1.05","0.627","0.75","32","98.27930909016297","23.776137670845763","0.3135"
"728","false","0.1","1.05","0.627","0.75","4","0","0","0.7828898283730119"
"727","false","0.1","1.05","0.627","0.75","33","91.67284753894097","21.95776637428746","0.3135"
"728","false","0.1","1.05","0.627","0.75","5","0","0","0.8232969113871034"
"727","false","0.1","1.05","0.627","0.75","34","94.49049276135658","23.486254655850974","0.3135"
"728","false","0.1","1.05","0.627","0.75","6","0","0","0.7108176848711479"
"727","false","0.1","1.05","0.627","0.75","35","96.18623100957021","23.97328423926619","0.3135"
"727","false","0.1","1.05","0.627","0.75","36","92.43925755327477","23.430717070314913","0.3135"
"727","false","0.1","1.05","0.627","0.75","37","86.17053182242383","21.932052230796906","0.3135"
"727","false","0.1","1.05","0.627","0.75","38","86.9711000736337","21.936196568030553","0.3135"
"727","false","0.1","1.05","0.627","0.75","39","86.13679355569573","22.31229491833176","0.47025"
"727","false","0.1","1.05","0.627","0.75","40","86.35735420007177","22.258964100645063","0.44653556021422086"
"727","false","0.1","1.05","0.627","0.75","41","87.67715384580872","24.050391723036945","0.3135"
"727","false","0.1","1.05","0.627","0.75","42","88.35706761652264","24.604727949584387","0.3135"
"727","false","0.1","1.05","0.627","0.75","43","87.83958663007321","24.79917095800632","0.44292985364653026"
"727","false","0.1","1.05","0.627","0.75","44","87.30893137280052","25.49438800332377","0.5274596930466264"
"727","false","0.1","1.05","0.627","0.75","45","88.8707470405353","25.4255578753221","0.35137997306864466"
"727","false","0.1","1.05","0.627","0.75","46","88.06425872052422","25.50678123635689","0.3428600002756362"
"727","false","0.1","1.05","0.627","0.75","47","88.18085126647875","25.64293737039672","0.3428600002756362"
"727","false","0.1","1.05","0.627","0.75","48","85.0444109324831","25.432550643383408","0.3135"
"727","false","0.1","1.05","0.627","0.75","49","85.11499322029503","25.475454042882497","0.3135"
"727","false","0.1","1.05","0.627","0.75","50","83.10018282090752","25.325274487186743","0.47025"
"727","false","0.1","1.05","0.627","0.75","51","86.76295892599809","25.075905168470346","0.3135"
"727","false","0.1","1.05","0.627","0.75","52","85.71808098914525","24.626652000035783","0.3135"
"727","false","0.1","1.05","0.627","0.75","53","86.39681410254062","25.109944142450956","0.3135"
"727","false","0.1","1.05","0.627","0.75","54","85.0539533714279","24.565677815790377","0.3803758168918746"
"727","false","0.1","1.05","0.627","0.75","55","86.900871259518","25.108368476869536","0.3135"
"727","false","0.1","1.05","0.627","0.75","56","87.83531878810771","24.693491238082864","0.3135"
"727","false","0.1","1.05","0.627","0.75","57","88.49513530786082","25.00660453737303","0.3135"
"727","false","0.1","1.05","0.627","0.75","58","88.30922866303278","26.471044545180234","0.3135"
"727","false","0.1","1.05","0.627","0.75","59","85.46963790819765","25.646487602997844","0.3135"
"727","false","0.1","1.05","0.627","0.75","60","85.75057467107642","26.089270846864448","0.47025"
"727","false","0.1","1.05","0.627","0.75","61","94.25240245221894","26.44076631408724","0.3135"
"727","false","0.1","1.05","0.627","0.75","62","91.99541009708054","25.8411583184971","0.3135"
"727","false","0.1","1.05","0.627","0.75","63","92.22876340618818","26.16609210444026","0.3135"
"612","false","0.1","1","0.627","0.75","144","75.76596175899552","24.0567271980081","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","64","92.30339769075199","26.127512018704827","0.3586194805071346"
"727","false","0.1","1.05","0.627","0.75","65","92.5946894113679","26.671185214717386","0.3135"
"727","false","0.1","1.05","0.627","0.75","66","95.93402790067995","26.176155947720215","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","67","95.75383294554725","26.373613338363512","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","68","90.23655517320633","24.86723564291122","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","69","90.28192116836334","25.38141801222938","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","70","90.7383988385103","25.745606680211804","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","71","90.73515869028135","26.081598984088096","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","72","85.37521453049399","25.077445475722737","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","73","83.84731941254381","24.59695150385181","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","74","83.17036252334385","24.69557017053373","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","75","80.45141446659994","23.922074628165177","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","76","79.99318444976309","24.199350480920884","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","77","79.12124149932549","23.93484070473976","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","78","79.54142257524207","24.248881570352136","0.35268750000000004"
"612","false","0.1","1","0.627","0.75","145","75.83306844254112","24.007528642014496","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","79","80.1608187674723","24.16653152192369","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","80","80.6329925870684","24.29759791481027","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","81","80.63113795363749","24.484567180014835","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","82","77.24768584917574","23.468722630980846","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","83","78.36342114636368","23.914769319567828","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","7","0","0","0.6014096314762278"
"727","false","0.1","1.05","0.627","0.75","84","76.95519298683176","23.7764068821278","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","8","0","0","0.6642284307506162"
"727","false","0.1","1.05","0.627","0.75","85","76.85937074946854","23.9106053800906","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","9","0","0","0.6642284307506162"
"727","false","0.1","1.05","0.627","0.75","86","77.2855724470301","25.66539578479185","0.3427321030557568"
"728","false","0.1","1.05","0.627","0.75","10","0","0","0.5"
"727","false","0.1","1.05","0.627","0.75","87","76.21161648870388","25.458164655427666","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","11","0","0","0.5458567890710101"
"727","false","0.1","1.05","0.627","0.75","88","76.22543708008985","25.754953462003563","0.35268750000000004"
"728","false","0.1","1.05","0.627","0.75","12","49.88292336468414","13.49620903467997","0.5458567890710101"
"727","false","0.1","1.05","0.627","0.75","89","79.9992158785759","26.12924214551316","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","13","51.42702382494964","14.587326335097295","0.5458567890710101"
"727","false","0.1","1.05","0.627","0.75","90","80.43296492188566","26.125757084287514","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","14","56.55930909027988","15.734085145550468","0.5"
"727","false","0.1","1.05","0.627","0.75","91","80.72221761767386","26.37731138736805","0.35268750000000004"
"728","false","0.1","1.05","0.627","0.75","15","37.22251441773854","11.052181655767162","0.6065701214230628"
"727","false","0.1","1.05","0.627","0.75","92","81.1392534238576","26.37615552780168","0.4645660660978246"
"728","false","0.1","1.05","0.627","0.75","16","38.08321719370641","12.014433888991693","0.6065701214230628"
"727","false","0.1","1.05","0.627","0.75","93","84.13887341806739","27.36647139580545","0.23512500000000003"
"728","false","0.1","1.05","0.627","0.75","17","38.952430162338295","13.91701349843221","0.6065701214230628"
"728","false","0.1","1.05","0.627","0.75","18","39.65963385453717","13.163307535953457","0.3135"
"728","false","0.1","1.05","0.627","0.75","19","31.46226445456794","11.002872121994633","0.47025"
"728","false","0.1","1.05","0.627","0.75","20","31.520917342616062","11.017670380999753","0.46324593082413745"
"728","false","0.1","1.05","0.627","0.75","21","30.29153516177118","13.088826104412702","0.382324683770332"
"728","false","0.1","1.05","0.627","0.75","22","31.518324641081975","13.34301978514439","0.3135"
"728","false","0.1","1.05","0.627","0.75","23","31.309545834065823","13.938285253494405","0.3135"
"728","false","0.1","1.05","0.627","0.75","24","31.25522244596017","16.86512616391452","0.3135"
"728","false","0.1","1.05","0.627","0.75","25","31.977245981242202","16.743847456884236","0.4053796230242115"
"728","false","0.1","1.05","0.627","0.75","26","32.062099601229875","17.22458884768726","0.4425222762802766"
"728","false","0.1","1.05","0.627","0.75","27","32.51246316632233","17.131514046949878","0.5992722762802767"
"728","false","0.1","1.05","0.627","0.75","28","66.81591787272639","18.274016541499524","0.3135"
"728","false","0.1","1.05","0.627","0.75","29","67.89318862854878","19.15178864661467","0.3135"
"728","false","0.1","1.05","0.627","0.75","30","66.76390210681559","19.351986404966688","0.3135"
"728","false","0.1","1.05","0.627","0.75","31","59.58895177409958","18.457248090449276","0.3135"
"728","false","0.1","1.05","0.627","0.75","32","59.98128240508923","18.41005587277055","0.3135"
"728","false","0.1","1.05","0.627","0.75","33","75.75299227982698","19.132194159999994","0.3135"
"728","false","0.1","1.05","0.627","0.75","34","66.09076549399757","17.04455901231213","0.3135"
"728","false","0.1","1.05","0.627","0.75","35","64.44497016343692","17.645452850509763","0.3135"
"728","false","0.1","1.05","0.627","0.75","36","65.15409917428613","18.288711891640144","0.3135"
"728","false","0.1","1.05","0.627","0.75","37","63.857693788281296","18.27639910397081","0.47025"
"728","false","0.1","1.05","0.627","0.75","38","91.92353268547335","23.897358466673936","0.3135"
"728","false","0.1","1.05","0.627","0.75","39","88.3080319684137","23.446523577686044","0.3135"
"728","false","0.1","1.05","0.627","0.75","40","80.19267525293515","21.634204630046405","0.3135"
"728","false","0.1","1.05","0.627","0.75","41","75.0108301180674","21.855132710340676","0.3135"
